what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347688811706
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347688842656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347688864787
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1347688890283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347688891378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347691219240
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347691222889
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1347691223187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347691227795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347691235263
